Date,AAPL,GE,GOOG,IBM,MSFT
2012-10-01,82.31417846679688,17.438247680664062,379.4676513671875,161.7208251953125,24.808563232421875
2012-10-02,82.5538558959961,17.422958374023438,377.08160400390625,161.23670959472656,24.95157814025879
2012-10-03,83.81967163085938,17.514694213867188,379.8263244628906,161.75157165527344,25.119829177856445
2012-10-04,83.23917388916016,17.545278549194336,382.5909423828125,161.6593475341797,25.262840270996094
2012-10-05,81.46528625488281,17.67523956298828,382.3916931152344,161.8130340576172,25.111413955688477
2012-10-08,79.6651840209961,17.522342681884766,377.5050048828125,161.22134399414062,25.052522659301758
2012-10-09,79.37557983398438,17.292987823486328,370.65570068359375,159.81524658203125,24.63189697265625
2012-10-10,80.00724792480469,17.147737503051758,370.8898010253906,158.1478729248047,24.379528045654297
2012-10-11,78.40812683105469,17.208894729614258,374.3368835449219,158.10174560546875,24.354284286499023
2012-10-12,78.60910034179688,17.18596839904785,370.9844665527344,159.66925048828125,24.56459617614746
2012-10-15,79.2395248413086,17.30828285217285,369.10650634765625,160.53753662109375,24.825387954711914
2012-10-16,81.11576080322266,17.30828285217285,370.9595642089844,162.12806701660156,24.808563232421875
2012-10-17,80.46910858154297,17.514694213867188,376.33441162109375,154.1599884033203,24.892688751220703
2012-10-18,78.97484588623047,17.438247680664062,346.2023620605469,149.8032684326172,24.816974639892578
2012-10-19,76.12865447998047,16.841936111450195,339.62200927734375,148.57386779785156,24.09349250793457
2012-10-22,79.14838409423828,16.589656829833984,338.0678405761719,149.3729705810547,23.555095672607422
2012-10-23,76.56806182861328,16.26856231689453,338.9046936035156,146.9525909423828,23.597152709960938
2012-10-24,77.0012435913086,16.253271102905273,337.3854064941406,146.54534912109375,23.47096824645996
2012-10-25,76.0912094116211,16.253271102905273,337.6145324707031,147.2215118408203,23.454143524169922
2012-10-26,75.39962005615234,16.138595581054688,336.3144226074219,148.50473022460938,23.731760025024414
2012-10-31,74.31607055664062,16.100372314453125,338.8797912597656,149.47283935546875,24.00936508178711
